Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Customer_Since,Category,Product,Quantity,Unit_Price,Discount,Total_Amount,Payment_Method,Order_Date,Delivery_Date,Delivery_Days,Order_Status,Rating,Return_Reason,Unnamed_Col
ORD00694,CUST0247,Kavya Dubey,37,Female,Pune,2022-04-17,Home & Kitchen,Curtain,3,786.49,0.04,2265.09,Credit Card,2023-01-30,2023-02-14,15,Cancelled,,,
ORD00908,CUST0320,Harish Patel,64,,,2022-05-30,Toys,Puzzle,4,341.22,0.2,1091.9,,2023-03-18,2023-03-26,8,Delivered,,,
ORD00705,CUST0250,Rohan Pillai,60,Female,Nagpur,2022-12-31,Grocery,Coffee,2,387.17,0.23,596.24,UPI,2022-07-10,2022-07-25,15,Cancelled,,,
ORD00850,CUST0300,Rekha Pandey,55,male,Hyderabad,2022-08-31,Books,Novel,2,376.1,0.25,564.15,Net Banking,2022-11-30,2022-12-07,7,Returned,0.0,,
ORD00361,CUST0128,Kavita Trivedi,54,Female,Kolkata,2022-04-08,Books,Novel,3,376.33,0.04,1083.83,Credit Card,2023-08-04,2023-08-15,11,Pending,,,
ORD01029,CUST0362,Sachin Kulkarni,63,Male,Chennai,2022-07-22,Fashion,Handbag,3,3122.15,0.01,9272.79,Wallet,23/11/2023,2023-12-05,12,Returned,,Better Price Available,
ORD00161,CUST0057,Vivek Chauhan,52,Female,Ahmedabad,2022-09-08,Grocery,Dal,1,150.08,0.07,139.57,Cash on Delivery,2023-12-09,2023-12-24,15,Delivered,2.0,,
ORD00613,CUST0215,Raj Pillai,47,Female,Lucknow,2022-12-24,Toys,Board Game,4,1061.82,0.16,3567.72,Wallet,2023-03-18,2023-03-24,6,Delivered,1.0,,
ORD00400,CUST0141,Seema Kapoor,29,,,2022-07-06,Toys,Action Figure,2,775.22,0.19,1255.86,,2023-01-08,2023-01-13,5,Delivered,,,
ORD00442,CUST0154,Rahul Pillai,41,Female,Pune,2022-02-22,Fashion,Saree,3,2632.85,0.24,6002.9,UPI,2023-01-16,2023-01-30,14,Delivered,3.0,,
ORD00968,CUST0340,Anjali Agarwal,53,Male,Mumbai,2022-09-22,Beauty,Shampoo,4,286.29,0.19,927.58,Credit Card,2022-12-05,2022-12-08,3,Returned,,Defective Product,
ORD00053,CUST0016,Ravi Nair,37,Male,Mumbai,2022-09-06,Grocery,Dal,3,143.33,0.28,309.59,Wallet,2023-11-26,2023-12-03,7,Delivered,4.0,,
ORD00891,CUST0314,Ajay Saxena,64,Female,Bangalore,2022-01-31,Books,Novel,4,301.86,0.32,821.06,Debit Card,2023-10-09,2023-10-19,10,Pending,,,
ORD00175,CUST0060,Anil Khan,50,Female,Surat,2022-10-18,Sports,Yoga Mat,3,897.1,0.15,2287.61,UPI,2022-07-20,2022-08-02,13,Pending,,,
ORD01006,CUST0354,Sachin Gupta,41,Female,Delhi,2022-11-19,Fashion,Saree,3,2464.65,0.29,5249.7,UPI,2022-11-19,2022-11-21,2,Delivered,3.0,,
ORD00638,CUST0223,Neha Reddy,36,Female,Jaipur,2022-08-21,Sports,Yoga Mat,4,717.77,0.21,2268.15,Credit Card,2024-03-20,2024-03-24,4,Shipped,,,
ORD00650,CUST0228,Deepak Saxena,46,Male,Chennai,2022-11-09,Grocery,Dal,3,140.85,0.11,376.07,Wallet,2023-06-12,2023-06-15,3,Shipped,,,
ORD01086,CUST0381,Preeti Hegde,59,Female,Hyderabad,2022-09-11,Beauty,Perfume,3,1727.37,0.32,3523.83,Net Banking,2023-04-07,2023-04-16,9,Shipped,,,
ORD00535,CUST0187,Ajay Chauhan,36,Female,Jaipur,2022-09-14,ELECTRONICS,Laptop,4,48703.1,0.07,181175.53,Cash on Delivery,2022-08-19,2022-08-26,7,Shipped,,,
ORD00482,CUST0169,Rohan Gupta,35,Female,Pune,2022-09-06,Grocery,Biscuits,2,50.95,0.07,94.77,Credit Card,2023-04-04,2023-04-13,9,Returned,,Not As Described,
ORD00877,CUST0310,Seema Gupta,21,Male,Hyderabad,2022-04-28,Toys,Action Figure,1,692.31,0.23,533.08,Net Banking,2022-07-03,2022-07-06,3,Delivered,5.0,,
ORD00080,CUST0026,Priya Kapoor,49,Male,Mumbai,2022-01-10,Home & Kitchen,Air Fryer,4,5065.58,0.3,14183.62,Net Banking,2023-01-02,2023-01-15,13,Cancelled,,,
ORD00961,CUST0338,Priya Pillai,55,Female,Bangalore,2022-08-14,ELECTRONICS,Camera,3,38838.12,0.06,109523.5,Wallet,2024-02-15,2024-02-22,7,Delivered,1.0,,
ORD00639,CUST0224,Ashish Pillai,34,Female,Nagpur,2022-01-05,Home & Kitchen,Bedsheet,4,1121.74,0.34,2961.39,Wallet,2023-03-29,2023-03-30,1,Delivered,1.0,,
ORD00988,CUST0348,Gaurav Agarwal,49,Male,Bangalore,2022-03-25,Beauty,Serum,4,839.92,0.13,2922.92,Net Banking,2023-09-13,2023-09-16,3,Shipped,0.0,,
ORD01106,CUST0390,Sachin Iyer,56,Male,Mumbai,2022-10-29,Fashion,Shoes,3,1831.32,0.23,4230.35,Wallet,2024-01-29,2024-01-30,1,Cancelled,0.0,,
ORD00371,CUST0132,Rekha Desai,56,Male,Pune,2022-08-03,Electronics,Headphones,1,3827.34,0.25,2870.51,Cash on Delivery,2023-09-06,2023-09-16,10,Returned,,Size Not Fit,
ORD00835,CUST0294,Priya Trivedi,24,Female,Mumbai,2022-12-14,Toys,Puzzle,1,396.53,0.32,269.64,Debit Card,2022-08-19,2022-09-01,13,Delivered,,,
ORD01035,CUST0365,Manoj Srivastava,34,female,Ahmedabad,2022-08-06,Sports,Badminton Racket,2,1468.72,0.23,2261.83,UPI,2023-07-07,2023-07-22,15,Delivered,,,
ORD00888,CUST0313,Ravi Dubey,39,Male,Surat,2022-09-16,Toys,Action Figure,3,776.92,0.04,2237.53,Credit Card,2022-10-18,2022-10-28,10,Cancelled,,,
ORD00984,CUST0347,Swati Mishra,65,Female,Jaipur,2022-01-21,Books,Textbook,3,632.7,0.14,1632.37,Wallet,2022-12-29,2023-01-05,7,Cancelled,,,
ORD00416,CUST0145,Preeti Mishra,37,Male,Surat,2022-12-11,HOME & KITCHEN,Mixer,2,3163.5,0.04,6073.92,Wallet,2024-03-02,2024-03-07,5,Returned,,Defective Product,
ORD00951,CUST0335,Amit Mehta,35,Female,Lucknow,2022-11-01,Home & Kitchen,Air Fryer,3,5182.84,0.09,14149.15,Net Banking,2023-12-21,2023-12-27,6,Delivered,4.0,,
ORD00737,CUST0260,Vinod Saxena,44,Female,Delhi,2022-09-23,Electronics,Laptop,1,63003.59,0.01,62373.55,Wallet,2023-04-27,2023-05-07,10,Returned,,Late Delivery,
ORD00833,CUST0293,Kavita Srivastava,60,Male,Pune,2022-06-19,Books,Self-Help,3,422.32,0.18,1038.91,Cash on Delivery,17/03/2023,2023-03-19,2,Returned,,Better Price Available,
ORD00198,CUST0068,Shweta Bose,19,Male,Mumbai,2022-01-30,Books,Comic Book,2,202.63,0.2,324.21,Debit Card,2023-07-09,2023-07-12,3,Pending,,,
ORD00186,CUST0064,Preeti Kapoor,36,Female,Chennai,2022-02-17,Grocery,Cooking Oil,3,191.18,0.05,544.86,Credit Card,29/01/2023,2023-02-13,15,Returned,,Size Not Fit,
ORD00603,CUST0212,Priya Khan,19,Male,Delhi,2022-03-11,Grocery,Cooking Oil,2,196.87,0.01,389.8,Cash on Delivery,2023-06-03,2023-06-10,7,Delivered,1.0,,
ORD00422,CUST0147,Geeta Verma,18,Male,Chennai,2022-08-26,TOYS,Puzzle,1,429.28,0.09,390.64,Credit Card,2022-07-17,2022-07-30,13,Delivered,,,
ORD00452,CUST0157,Rekha Mishra,60,Male,Mumbai,2022-11-14,Home & Kitchen,Bedsheet,2,1173.4,0.03,2276.4,UPI,2022-10-17,2022-10-19,2,Shipped,,,
ORD01017,CUST0358,Sunita Trivedi,30,Male,Ahmedabad,2022-07-25,Grocery,Coffee,2,385.03,0.1,693.05,Debit Card,2023-11-28,2023-11-29,1,Returned,,Defective Product,
ORD00501,CUST0176,Vivek Saxena,43,Male,Surat,2022-10-28,Grocery,Tea,1,236.57,0.17,196.35,UPI,2023-09-10,2023-09-24,14,Delivered,5.0,,
ORD01010,CUST0355,Ashish Sharma,18,Female,Hyderabad,2022-06-15,Toys,Doll,2,674.77,0.13,1174.1,UPI,2022-07-03,2022-07-14,11,Delivered,3.0,,
ORD01121,CUST0395,Bhavna Malhotra,56,Male,Surat,2022-02-14,Toys,Lego Set,4,2649.58,0.29,-500.0,Debit Card,2023-03-31,2023-04-08,8,Delivered,3.0,,
ORD00100,CUST0032,Archana Reddy,41,Female,Nagpur,2022-12-02,Electronics,Mobile,3,22451.31,0.27,49168.37,UPI,2023-01-07,2023-01-21,14,Returned,,Changed Mind,
ORD00366,CUST0129,Amit Shah,21,Male,Delhi,2022-08-31,Electronics,Laptop,2,48030.43,0.06,90297.21,Net Banking,2024-02-15,2024-02-21,6,Delivered,5.0,,
ORD00727,CUST0256,Preeti Reddy,31,Male,delhi,2022-09-07,BEAUTY,Sunscreen,1,347.02,0.23,267.21,Net Banking,06/03/2024,2024-03-20,14,Delivered,5.0,,
ORD01067,CUST0376,Deepak Malhotra,63,Male,Pune,2022-12-23,Electronics,Mobile,1,22852.68,0.24,17368.04,Debit Card,2023-09-03,2023-09-12,9,Cancelled,,,
ORD00523,CUST0184,Manoj Saxena,42,Male,Lucknow,2022-06-14,Grocery,Tea,2,247.17,0.19,400.42,Debit Card,2022-12-21,2022-12-22,1,Cancelled,,,
ORD00567,CUST0198,Sneha Hegde,20,Male,Lucknow,2022-08-22,Grocery,Spices,2,72.06,0.23,110.97,Debit Card,2023-06-01,2023-06-03,2,Delivered,4.0,,
ORD00624,CUST0219,Ritu Sharma,29,Female,Jaipur,2022-05-16,Sports,Cycle,4,8688.64,0.34,22938.01,Net Banking,2023-07-03,2023-07-16,13,Delivered,0.0,,
ORD00719,CUST0254,Rahul Desai,37,Female,jaipur,2022-08-31,Electronics,Mobile,2,22267.86,0.18,36519.29,Cash on Delivery,2023-04-16,2023-04-29,13,Returned,,Defective Product,
ORD01038,CUST0366,Arjun Bose,55,Female,Hyderabad,2022-08-30,Fashion,Kurta,3,852.54,0.19,2071.67,UPI,2022-09-06,2022-09-20,14,Delivered,5.0,,
ORD01065,CUST0375,Pooja Hegde,30,Female,Jaipur,2022-02-09,Toys,RC Car,2,1544.81,0.11,2749.76,Credit Card,2022-11-02,2022-11-08,6,Returned,,Not As Described,
ORD00584,CUST0205,Sneha Reddy,28,Female,Surat,2022-11-28,TOYS,RC Car,2,1447.07,0.06,2720.49,Net Banking,2022-12-14,2022-12-24,10,Cancelled,,,
ORD00050,CUST0015,Ajay Rao,21,Female,Nagpur,2022-12-02,Sports,Cricket Bat,3,2436.96,0.26,5410.05,Debit Card,12/05/2023,2023-05-21,9,Delivered,1.0,,
ORD00797,CUST0279,Nitin Saxena,34,,,2022-08-27,Home & Kitchen,Air Fryer,2,5415.79,0.21,8556.95,,2023-02-08,2023-02-17,9,Returned,,,
ORD00971,CUST0340,Anjali Agarwal,53,Male,Mumbai,2022-09-22,Fashion,Saree,2,2412.85,0.16,4053.59,Credit Card,2024-01-26,2024-02-06,11,Pending,,,
ORD00553,CUST0194,Suresh Nair,57,Female,Delhi,2022-06-29,Electronics,Mobile,3,25853.92,0.14,66703.11,UPI,2024-05-30,2024-06-13,14,Delivered,5.0,,
ORD00979,CUST0344,Vinod Mehta,65,Female,Chennai,2022-08-07,Grocery,Rice,1,90.5,0.19,73.31,Cash on Delivery,2023-03-21,2023-03-27,6,Pending,,,
ORD00754,CUST0265,Kavita Kapoor,24,Female,Mumbai,2022-11-04,Sports,Cycle,2,8994.63,0.33,12052.8,Wallet,2023-10-29,2023-11-05,7,Delivered,5.0,,
ORD01073,CUST0377,Pooja Sharma,18,Male,Ahmedabad,2022-03-22,Toys,RC Car,3,1660.35,0.18,4084.46,Cash on Delivery,2023-05-12,2023-05-15,3,Shipped,,,
ORD00924,CUST0326,Geeta Kulkarni,59,Female,Chennai,2022-10-05,Sports,Cycle,1,8189.9,0.19,6633.82,Wallet,2024-02-02,2024-02-15,13,Cancelled,,,
ORD00463,CUST0161,Pankaj Rao,22,Female,Ahmedabad,2022-11-29,Sports,Badminton Racket,3,1563.61,0.14,4034.11,Cash on Delivery,2023-05-15,2023-05-18,3,Returned,,Changed Mind,
ORD00540,CUST0189,Amit Malhotra,25,Male,mumbai,2022-12-13,HOME & KITCHEN,Bedsheet,3,1174.56,0.23,2713.23,UPI,2023-07-11,2023-07-25,14,Delivered,4.0,,
ORD00690,CUST0246,Smita Shah,37,Female,Kolkata,2022-01-29,Books,Self-Help,4,422.71,0.24,1285.04,Net Banking,2023-09-12,2023-09-25,13,Delivered,1.0,,
ORD00038,CUST0012,Sachin Pillai,65,Male,Kolkata,2022-01-07,Books,Cook Book,2,496.64,0.07,923.75,Debit Card,2023-02-21,2023-02-27,6,Shipped,,,
ORD00771,CUST0269,Sneha Hegde,61,,,2022-09-29,Sports,Football,2,531.92,0.11,946.82,,2023-02-26,2023-02-27,1,Delivered,,,
ORD00469,CUST0163,Vikram Srivastava,60,Male,Bangalore,2022-09-05,Fashion,Saree,3,2161.91,0.25,4864.3,UPI,2023-04-15,2023-04-18,3,Cancelled,,,
ORD00136,CUST0045,Poornima Srivastava,42,Male,Pune,2022-09-04,Sports,Yoga Mat,2,840.99,0.32,1143.75,Net Banking,2022-08-24,2022-09-02,9,Delivered,2.0,,
ORD00837,CUST0294,Priya Trivedi,24,Female,Mumbai,2022-12-14,Home & Kitchen,Bedsheet,4,1267.25,0.03,4916.93,Wallet,2022-12-07,2022-12-14,7,Delivered,,,
ORD00429,CUST0150,Rohan Verma,51,Male,Nagpur,2022-10-08,Beauty,Serum,1,767.9,0.13,668.07,  Credit Card  ,2023-11-24,2023-12-07,13,Cancelled,,,
ORD00034,CUST0011,Sneha Saxena,43,Male,Bangalore,2022-10-21,Home & Kitchen,Pressure Cooker,4,1981.65,0.12,6975.41,Credit Card,2024-03-30,2024-04-03,4,Deliverd,1.0,,
ORD00417,CUST0146,Bhavna Khan,59,Male,Pune,2022-01-23,Books,Textbook,4,654.87,0.29,1859.83,Credit Card,2022-09-03,2022-09-13,10,Delivered,3.0,,
ORD00539,CUST0189,Amit Malhotra,25,Male,Mumbai,2022-12-13,Home & Kitchen,Water Bottle,1,416.2,0.09,378.74,Net Banking,2023-06-26,2023-07-08,12,Pending,,,
ORD00954,CUST0336,Sonal Patel,63,Male,Delhi,2022-03-10,Electronics,Headphones,3,3336.47,0.2,8007.53,  UPI  ,2023-03-03,2023-03-07,4,Pending,,,
ORD00248,CUST0088,Vikram Singh,35,Female,Jaipur,2022-02-19,Grocery,Spices,2,83.12,0.34,109.72,Net Banking,2022-08-19,2022-08-25,6,Delivered,5.0,,
ORD00479,CUST0167,Gaurav Malhotra,53,Male,Kolkata,2022-07-12,Beauty,Shampoo,1,324.63,0.17,269.44,Net Banking,2023-11-04,2023-11-12,8,Shipped,,,
ORD00530,CUST0185,Pankaj Mishra,19,Female,Lucknow,2022-12-18,Beauty,Face Cream,1,452.85,0.08,416.62,Debit Card,2022-12-16,2022-12-30,14,Deliverd,4.0,,
ORD00490,CUST0172,Jyoti Kapoor,58,Male,Ahmedabad,2022-03-25,Books,Cook Book,2,540.21,0.13,939.97,Cash on Delivery,2023-09-05,2023-09-14,9,Delivered,,,
ORD00820,CUST0287,Anil Shah,53,Male,Ahmedabad,2022-02-24,ELECTRONICS,Mobile,2,28140.48,0.06,52904.1,Wallet,2023-10-26,2023-11-04,9,Cancelled,,,
ORD00700,CUST0249,Ashish Yadav,32,Male,Pune,2022-02-25,Grocery,Biscuits,2,50.1,0.33,67.13,Cash on Delivery,2023-01-13,2023-01-26,13,Shipped,,,
ORD01028,CUST0361,Ravi Rao,56,Male,chennai,2022-10-15,Beauty,Shampoo,4,270.59,0.13,941.65,Wallet,2022-09-22,2022-10-06,14,Returned,,Defective Product,
ORD00217,CUST0075,Vivek Dubey,60,Female,Bangalore,2022-02-28,Electronics,Mobile,2,25303.85,0.05,48077.31,Cash on Delivery,2023-11-16,2023-11-18,2,Delivered,,,
ORD01129,CUST0398,Rekha Joshi,65,Male,Kolkata,2022-10-10,HOME & KITCHEN,Air Fryer,4,5141.13,0.04,19741.94,UPI,2022-11-05,2022-11-17,12,Shipped,,,
ORD00707,CUST0252,Vikram Bose,34,,,2022-10-31,Toys,Doll,3,660.16,0.22,1544.77,,2023-05-15,2023-05-27,12,Returned,,,
ORD00494,CUST0174,Kiran Yadav,47,Female,Kolkata,2022-06-19,Sports,Yoga Mat,4,768.41,0.09,2797.01,Wallet,2022-08-22,2022-08-23,1,Cancelled,,,
ORD00465,CUST0161,Pankaj Rao,22,Female,Ahmedabad,2022-11-29,BEAUTY,Serum,4,800.39,0.26,2369.15,  Debit Card  ,03/02/2024,2024-02-10,7,Delivered,1.0,,
ORD00392,CUST0140,Deepak Rao,35,Male,Mumbai,2022-02-20,Books,Cook Book,3,474.15,0.24,1081.06,Cash on Delivery,2023-07-05,2023-07-16,11,Delivered,1.0,,
ORD00439,CUST0153,Arjun Joshi,38,Female,Mumbai,2022-08-06,Sports,Yoga Mat,3,796.51,0.18,1959.41,Wallet,2022-06-20,2022-06-24,4,Returnd,,Changed Mind,
ORD00573,CUST0202,Mohit Sharma,29,Male,Delhi,2022-07-24,Fashion,Saree,2,2531.32,0.12,4455.12,Credit Card,2022-11-01,2022-11-03,2,Cancelled,,,
ORD00327,CUST0117,Ritu Reddy,40,Male,Bangalore,2022-11-17,Grocery,Biscuits,3,49.69,0.1,134.16,UPI,2023-11-30,2023-12-01,1,Delivered,3.0,,
ORD00617,CUST0216,Rahul Saxena,25,Male,Lucknow,2022-03-15,Books,Textbook,2,689.7,0.23,1062.14,Net Banking,2024-02-19,2024-02-21,2,Delivered,2.0,,
ORD00466,CUST0161,Pankaj Rao,22,Female,Ahmedabad,2022-11-29,Books,Textbook,1,565.5,0.04,542.88,UPI,2023-12-02,2023-12-10,8,Cancled,,,
ORD00062,CUST0019,Sandeep Hegde,47,Male,Kolkata,2022-09-01,Sports,Football,3,573.8,0.32,1170.55,Credit Card,2022-08-27,2022-09-09,13,Delivered,4.0,,
ORD00419,CUST0146,Bhavna Khan,59,Male,Pune,2022-01-23,Toys,RC Car,4,1453.74,0.24,4419.37,UPI,2022-09-27,2022-10-11,14,Delivered,1.0,,
ORD00722,CUST0255,Deepak Sharma,18,,,2022-06-14,Grocery,Biscuits,3,42.86,0.23,99.01,,2022-09-28,2022-10-07,9,Delivered,,,
ORD01118,CUST0394,Sonal Singh,50,Male,Delhi,2022-06-09,Beauty,Shampoo,2,323.13,0.21,510.55,Cash on Delivery,2022-06-07,2022-06-16,9,Delivered,2.0,,
ORD00156,CUST0054,Ravi Rao,55,Male,Hyderabad,2022-05-29,Home & Kitchen,Bedsheet,4,1212.22,0.07,4509.46,Cash on Delivery,2022-09-15,2022-09-29,14,Shipped,,,
ORD00864,CUST0306,Nisha Bose,22,Male,Surat,2022-11-13,Sports,Dumbbells,3,1844.81,0.06,5202.36,Wallet,26/09/2022,2022-09-27,1,Cancelled,,,
ORD00897,CUST0316,Deepak Joshi,46,Female,pune,2022-09-08,HOME & KITCHEN,Curtain,4,766.69,0.33,2054.73,Net Banking,2022-12-28,2023-01-05,8,Delivered,1.0,,
ORD00556,CUST0195,Sonal Pandey,49,Male,Jaipur,2022-07-28,Electronics,Camera,4,32978.64,0.26,97616.77,UPI,2024-03-14,2024-03-28,14,Cancelled,,,
ORD00367,CUST0129,Amit Shah,21,Male,Delhi,2022-08-31,Grocery,Cooking Oil,1,204.42,0.19,165.58,Wallet,2022-07-19,2022-07-31,12,Delivered,4.0,,
ORD00349,CUST0124,Priya Agarwal,64,Male,Kolkata,2022-09-18,Electronics,Smartwatch,1,6806.9,0.02,6670.76,Wallet,2024-05-28,2024-06-10,13,Delivered,4.0,,
ORD00332,CUST0119,Swati Trivedi,42,Male,Nagpur,2022-10-19,Fashion,T-Shirt,3,430.06,0.02,1264.38,Cash on Delivery,2023-10-15,2023-10-16,1,Deliverd,2.0,,
ORD00167,CUST0058,Nitin Kulkarni,28,Female,kolkata,2022-10-11,Home & Kitchen,Water Bottle,1,437.77,0.28,315.19,Cash on Delivery,2024-05-22,2024-06-03,12,Delivered,,,
ORD01123,CUST0395,Bhavna Malhotra,56,Male,Surat,2022-02-14,Home & Kitchen,Air Fryer,3,4591.87,0.07,12811.32,Wallet,2023-11-19,2023-11-24,5,Returned,,,
ORD00826,CUST0291,Rahul Malhotra,28,Female,Lucknow,2022-03-22,Fashion,Shoes,3,1659.3,0.09,4529.89,Credit Card,2023-05-06,2023-05-08,2,Delivered,3.0,,
ORD00205,CUST0071,Lata Kulkarni,62,Male,Surat,2022-12-06,Toys,Action Figure,1,710.6,0.31,490.31,Credit Card,2023-06-14,2023-06-29,15,Returned,,,
ORD01044,CUST0369,Amit Shah,47,Male,Pune,2022-11-22,Grocery,Spices,3,71.97,0.23,-500.0,UPI,2023-01-24,2023-02-08,15,Pending,,,
ORD00187,CUST0064,Preeti Kapoor,36,Female,Chennai,2022-02-17,Grocery,Coffee,4,358.7,0.13,1248.28,Credit Card,2023-11-15,2023-11-18,3,Cancelled,,,
ORD01116,CUST0394,Sonal Singh,50,Male,Delhi,2022-06-09,Books,Biography,2,454.27,0.22,708.66,Debit Card,2022-06-12,2022-06-22,10,Returned,,Better Price Available,
ORD00010,CUST0004,Preeti Joshi,30,Female,Pune,2022-06-19,Fashion,Jeans,4,1238.83,0.03,4806.66,Wallet,2024-02-09,2024-02-16,7,Cancelled,,,
ORD00011,CUST0004,Preeti Joshi,30,Female,Pune,2022-06-19,Home & Kitchen,Mixer,1,2987.88,0.0,2987.88,Debit Card,2022-06-25,2022-07-02,7,Cancelled,,,
ORD00886,CUST0313,Ravi Dubey,39,Male,Surat,2022-09-16,TOYS,Board Game,1,1284.92,0.24,976.54,Debit Card,2023-09-01,2023-09-14,13,Shipped,,,
ORD00680,CUST0242,Lata Khan,62,Male,Surat,2022-08-23,Home & Kitchen,Mixer,1,3474.15,0.07,3230.96,UPI,2024-01-03,2024-01-13,10,Pending,,,
ORD00290,CUST0104,Sonal Pillai,63,Female,Mumbai,2022-04-13,Toys,Doll,3,547.13,0.11,1460.84,Wallet,2023-02-15,2023-02-21,6,Returned,,Defective Product,
ORD00428,CUST0150,Rohan Verma,51,male,Nagpur,2022-10-08,GROCERY,Coffee,4,374.06,0.33,1002.48,UPI,2022-11-07,2022-11-13,6,Returned,,Wrong Item Delivered,
ORD00759,CUST0266,Anjali Verma,0,Male,Ahmedabad,2022-07-24,Toys,Puzzle,1,392.06,0.0,392.06,UPI,2022-12-10,2022-12-20,10,Cancelled,,,
ORD00245,CUST0087,Priya Desai,49,female,Jaipur,2022-08-28,Sports,Dumbbells,2,1936.62,0.15,3292.25,UPI,2024-01-18,2024-01-29,11,Returned,,Not As Described,
ORD00798,CUST0280,Seema Tiwari,51,Male,Nagpur,2022-06-07,Grocery,Coffee,2,356.64,0.31,492.16,Net Banking,2023-10-17,2023-10-19,2,Delivered,2.0,,
ORD00644,CUST0226,Jyoti Reddy,41,Male,Chennai,2022-11-30,Books,Comic Book,4,182.04,0.31,502.43,Cash on Delivery,2024-05-29,2024-06-08,10,Delivered,2.0,,
ORD01015,CUST0357,Ashish Iyer,36,Female,Kolkata,2022-11-26,Grocery,Cooking Oil,3,210.98,0.15,538.0,Credit Card,2022-08-13,2022-08-20,7,Delivered,,,
ORD00113,CUST0038,Ritu Mishra,21,Female,Delhi,2022-12-26,Grocery,Tea,3,268.47,0.14,692.65,Credit Card,2023-01-02,2023-01-12,10,Cancelled,,,
ORD00906,CUST0320,Harish Patel,64,Male,Lucknow,2022-05-30,Grocery,Rice,2,102.53,0.16,172.25,Credit Card,2023-12-08,2023-12-17,9,Shipped,,,
ORD00424,CUST0147,Geeta Verma,18,Male,Chennai,2022-08-26,Grocery,Tea,2,244.25,0.27,356.61,Net Banking,2023-11-23,2023-11-24,1,Delivered,1.0,,
ORD00860,CUST0305,Sunita Mehta,57,Male,Hyderabad,2022-11-01,Beauty,Perfume,3,1793.33,0.29,3819.79,Debit Card,2023-09-04,2021-01-01,4,Returned,,Defective Product,
ORD00895,CUST0316,Deepak Joshi,46,Female,Pune,2022-09-08,Electronics,Speaker,3,4393.49,0.2,10544.38,Credit Card,2023-08-09,2023-08-10,1,Pending,,,
ORD00462,CUST0161,Pankaj Rao,22,Female,Ahmedabad,2022-11-29,Electronics,Camera,4,34420.42,0.2,110145.34,Credit Card,2023-06-27,2023-07-06,9,Cancelled,,,
ORD00936,CUST0330,Gaurav Hegde,51,female,Bangalore,2022-06-01,Grocery,Cooking Oil,2,189.9,0.25,284.85,Wallet,2023-09-05,2023-09-19,14,Pending,,,
ORD00001,CUST0001,Raj Mishra,30,Male,Bangalore,2022-02-28,Fashion,T-Shirt,2,568.17,0.03,1102.25,Credit Card,2022-11-28,2022-11-29,1,Deliverd,3.0,,
ORD00701,CUST0249,Ashish Yadav,32,male,Pune,2022-02-25,Electronics,Tablet,4,15534.86,0.08,57168.28,UPI,2022-06-20,2022-06-21,1,Delivered,,,
ORD00970,CUST0340,Anjali Agarwal,53,male,Mumbai,2022-09-22,Home & Kitchen,Bedsheet,1,1135.79,0.19,919.99,Cash on Delivery,2023-01-21,2023-01-26,5,Cancelled,,,
ORD00779,CUST0272,Kiran Desai,22,Female,Mumbai,2022-11-20,Books,Novel,1,327.14,0.17,271.53,UPI,2023-11-25,2023-11-27,2,Delivered,4.0,,
ORD00682,CUST0242,Lata Khan,62,Male,Surat,2022-08-23,Beauty,Shampoo,2,260.91,0.12,459.2,UPI,2023-12-10,2023-12-17,7,Delivered,,,
ORD00599,CUST0210,Ritu Pandey,44,Male,Nagpur,2022-09-18,Beauty,Perfume,4,2160.73,0.03,8383.63,Wallet,2023-08-06,2023-08-11,5,Shipped,,,
ORD00822,CUST0289,Ravi Pillai,65,Female,Mumbai,2022-10-24,Toys,Doll,1,602.51,0.1,542.26,Wallet,2023-03-26,2023-04-09,14,Delivered,5.0,,
ORD00412,CUST0144,Manoj Kapoor,25,Female,Hyderabad,2022-08-04,Beauty,Face Cream,1,442.3,0.28,318.46,Wallet,2022-07-07,2022-07-20,13,Cancelled,,,
ORD00323,CUST0116,Kavita Iyer,37,male,Hyderabad,2022-12-20,Books,Comic Book,1,214.46,0.01,212.32,Debit Card,2024-02-12,2024-02-21,9,Pending,,,
ORD00946,CUST0334,Ritu Pandey,32,Female,Jaipur,2022-05-18,Electronics,Speaker,1,4387.9,0.26,3247.05,Debit Card,2023-06-18,2023-06-23,5,Delivered,2.0,,
ORD00899,CUST0317,Mohit Iyer,53,Male,hyderabad,2022-01-30,FASHION,Shoes,1,1728.2,0.04,1659.07,Credit Card,05/09/2023,2023-09-17,12,Cancelled,,,
ORD00436,CUST0152,Smita Pandey,31,Male,Pune,2022-06-28,Sports,Badminton Racket,2,1632.08,0.31,2252.27,  Cash on Delivery  ,2023-11-06,2023-11-17,11,Deliverd,1.0,,
ORD00453,CUST0158,Vinod Trivedi,18,Male,Pune,2022-10-08,Beauty,Perfume,4,2173.71,0.03,8433.99,Debit Card,2024-05-25,2024-05-30,5,Delivered,4.0,,
ORD00039,CUST0012,Sachin Pillai,65,Male,Kolkata,2022-01-07,Toys,RC Car,3,1391.94,0.31,2881.32,UPI,2023-06-08,2023-06-19,11,Returned,,Better Price Available,
ORD00184,CUST0063,Kavya Verma,46,Male,Pune,2022-01-25,Books,Biography,1,443.97,0.33,297.46,Cash on Delivery,2022-10-31,2022-11-02,2,Pending,,,
